date,broker,listing_id,url,resort,points,use_year,price,price_per_point,dues_per_point,deed_year,status,point_delta,cost_per_point_year
2026-08-20,DVC Resale Market,BW73370,https://www.dvcresalemarket.com/listings/boardwalk/bw73370/,BoardWalk Villas,314,February,36424,116.0,9.67,2042,Sale Pending,-254,18.215
2026-08-20,DVC Resale Market,VB92587,https://www.dvcresalemarket.com/listings/vero-beach/vb92587/,Vero Beach,220,February,12980,59.0,14.89,2042,Available,-81,19.387
2026-08-20,DVC Resale Market,AKE6370,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ake6370/,Animal Kingdom Villas,300,June,30900,103.0,10.16,2057,Sale Pending,-300,14.265
2026-08-20,DVC Resale Market,SSF8200,https://www.dvcresalemarket.com/listings/saratoga-springs/ssf8200/,Saratoga Springs,160,October,17600,110.0,9.19,2054,Available,-121,13.94
2026-08-20,DVC Resale Market,BWA3374,https://www.dvcresalemarket.com/listings/boardwalk/bwa3374/,BoardWalk Villas,250,February,32500,130.0,9.67,2042,Available,-250,19.387
2026-08-20,DVC Resale Market,SS88501,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88501/,Saratoga Springs,150,September,16200,108.0,9.19,2054,Available,0,13.373
2026-08-20,DVC Resale Market,SS88504,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88504/,Saratoga Springs,130,September,14300,110.0,9.19,2054,Available,0,13.486
2026-08-20,DVC Resale Market,AKE6280,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ake6280/,Animal Kingdom Villas,300,June,30900,103.0,10.16,2057,Sale Pending,-300,14.265
2026-08-20,DVC Resale Market,SS88458,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88458/,Saratoga Springs,115,August,12535,109.0,9.19,2054,Sale Pending,0,13.489
2026-08-20,DVC Resale Market,GF73283,https://www.dvcresalemarket.com/listings/grand-floridian/gf73283/,Grand Floridian Villas,100,April,18000,180.0,8.31,2064,Sale Pending,0,13.412
2026-08-20,DVC Resale Market,BC32549,https://www.dvcresalemarket.com/listings/beach-club/bc32549/,Beach Club Villas,100,December,17000,170.0,9.81,2042,Sale Pending,100,20.109
2026-08-20,DVC Resale Market,AUC3479,https://www.dvcresalemarket.com/listings/aulani/auc3479/,Aulani,200,August,21000,105.0,10.96,2062,Offer Accepted,200,13.568
2026-08-20,DVC Resale Market,GF33305,https://www.dvcresalemarket.com/listings/grand-floridian/gf33305/,Grand Floridian Villas,250,February,39750,159.0,8.31,2064,Sale Pending,-491,13.656
2026-08-20,DVC Resale Market,BW23020,https://www.dvcresalemarket.com/listings/boardwalk/bw23020/,BoardWalk Villas,150,October,19500,130.0,9.67,2042,Available,-134,19.439
2026-08-20,DVC Resale Market,SS88491,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88491/,Saratoga Springs,160,February,18080,113.0,9.19,2054,Sale Pending,-91,13.922
2026-08-20,DVC Resale Market,RR92310,https://www.dvcresalemarket.com/listings/rivieraresort/rr92310/,Riviera Resort,150,December,20850,139.0,9.46,2070,Sale Pending,148,12.407
2026-08-20,DVC Resale Market,BLA3700,https://www.dvcresalemarket.com/listings/bay-lake-tower/bla3700/,Bay Lake Tower,125,April,18125,145.0,8.74,2060,Sale Pending,0,13.332
2026-08-20,DVC Resale Market,SS98503,https://www.dvcresalemarket.com/listings/saratoga-springs/ss98503/,Saratoga Springs,200,December,23800,119.0,9.19,2054,Sale Pending,200,13.018
2026-08-20,DVC Resale Market,AU33473,https://www.dvcresalemarket.com/listings/aulani/au33473/,Aulani,320,December,33280,104.0,10.96,2062,Available,320,13.458
2026-08-20,DVC Resale Market,OK64946,https://www.dvcresalemarket.com/listings/old-key-west/ok64946/,Old Key West,230,June,20700,90.0,11.21,2042,Sale Pending,0,17.218
2026-08-20,DVC Resale Market,GF63292,https://www.dvcresalemarket.com/listings/grand-floridian/gf63292/,Grand Floridian Villas,75,August,12525,167.0,8.31,2064,Sale Pending,13,13.077
2026-08-20,DVC Resale Market,AUC3485,https://www.dvcresalemarket.com/listings/aulani/auc3485/,Aulani,150,March,13800,92.0,10.96,2062,Offer Accepted,-150,14.336
2026-08-20,DVC Resale Market,BLG3693,https://www.dvcresalemarket.com/listings/bay-lake-tower/blg3693/,Bay Lake Tower,160,December,21760,136.0,8.74,2060,Sale Pending,-160,13.56
2026-08-20,DVC Resale Market,PL24590,https://www.dvcresalemarket.com/listings/polynesian/pl24590/,Polynesian Villas,200,February,33800,169.0,8.33,2066,Sale Pending,-200,13.235
2026-08-20,DVC Resale Market,RRA1204,https://www.dvcresalemarket.com/listings/rivieraresort/rra1204/,Riviera Resort,150,December,19500,130.0,9.46,2070,Available,-145,13.044
2026-08-20,DVC Resale Market,BCB2509,https://www.dvcresalemarket.com/listings/beach-club/bcb2509/,Beach Club Villas,175,February,25025,143.0,9.81,2042,Available,-165,20.392
2026-08-20,DVC Resale Market,SS78468,https://www.dvcresalemarket.com/listings/saratoga-springs/ss78468/,Saratoga Springs,25,March,3250,130.0,9.19,2054,Sale Pending,0,15.431
2026-08-20,DVC Resale Market,GFE3293,https://www.dvcresalemarket.com/listings/grand-floridian/gfe3293/,Grand Floridian Villas,532,June,74480,140.0,8.31,2064,Sale Pending,-930,12.979
2026-08-20,DVC Resale Market,SSG6351,https://www.dvcresalemarket.com/listings/saratoga-springs/ssg6351/,Saratoga Springs,100,December,11000,110.0,9.19,2054,Sale Pending,0,13.579
2026-08-20,DVC Resale Market,AK86318,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak86318/,Animal Kingdom Villas,160,June,21760,136.0,10.16,2057,Sale Pending,160,14.22
2026-08-20,DVC Resale Market,CCB2954,https://www.dvcresalemarket.com/listings/copper-creek/ccb2954/,Copper Creek Villas,75,June,10275,137.0,9.02,2068,Sale Pending,-75,13.137
2026-08-20,DVC Resale Market,SSB8430,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8430/,Saratoga Springs,200,June,22000,110.0,9.19,2054,Sale Pending,0,13.374
2026-08-20,DVC Resale Market,BL93726,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl93726/,Bay Lake Tower,100,February,14700,147.0,8.74,2060,Sale Pending,-94,13.983
2026-08-20,DVC Resale Market,AKF6271,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/akf6271/,Animal Kingdom Villas,160,December,18080,113.0,10.16,2057,Available,-92,14.438
2026-08-20,DVC Resale Market,AU33422,https://www.dvcresalemarket.com/listings/aulani/au33422/,Aulani,150,March,14400,96.0,10.96,2062,Available,-247,14.788
2026-08-20,DVC Resale Market,BL93690,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl93690/,Bay Lake Tower,50,October,7350,147.0,8.74,2060,Sale Pending,-21,14.004
2026-08-20,DVC Resale Market,BWB3189,https://www.dvcresalemarket.com/listings/boardwalk/bwb3189/,BoardWalk Villas,250,August,34750,139.0,9.67,2042,Sale Pending,237,17.646
2026-08-20,DVC Resale Market,GF73298,https://www.dvcresalemarket.com/listings/grand-floridian/gf73298/,Grand Floridian Villas,100,April,18800,188.0,8.31,2064,Sale Pending,100,13.123
2026-08-20,DVC Resale Market,GCE1850,https://www.dvcresalemarket.com/listings/grand-californian/gce1850/,Grand Californian Villas,250,June,64250,257.0,9.52,2060,Available,124,16.947
2026-08-20,DVC Resale Market,AUC3490,https://www.dvcresalemarket.com/listings/aulani/auc3490/,Aulani,220,June,22880,104.0,10.96,2062,Available,180,13.617
2026-08-20,DVC Resale Market,SSE8479,https://www.dvcresalemarket.com/listings/saratoga-springs/sse8479/,Saratoga Springs,300,June,27000,90.0,9.19,2054,Sale Pending,-573,13.88
2026-08-20,DVC Resale Market,SS88488,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88488/,Saratoga Springs,150,October,18000,120.0,9.19,2054,Sale Pending,0,13.806
2026-08-20,DVC Resale Market,VB62600,https://www.dvcresalemarket.com/listings/vero-beach/vb62600/,Vero Beach,225,June,14175,63.0,14.89,2042,Available,0,19.199
2026-08-20,DVC Resale Market,AKE6379,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ake6379/,Animal Kingdom Villas,160,October,18400,115.0,10.16,2057,Available,-155,14.743
2026-08-20,DVC Resale Market,AK26343,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak26343/,Animal Kingdom Villas,25,August,3875,155.0,10.16,2057,Sale Pending,1,16.579
2026-08-20,DVC Resale Market,OK84972,https://www.dvcresalemarket.com/listings/old-key-west/ok84972/,Old Key West,50,March,6000,120.0,11.21,2042,Sale Pending,0,20.184
2026-08-20,DVC Resale Market,SS98403,https://www.dvcresalemarket.com/listings/saratoga-springs/ss98403/,Saratoga Springs,200,April,21400,107.0,9.19,2054,Sale Pending,0,13.265
2026-08-20,DVC Resale Market,BCB2539,https://www.dvcresalemarket.com/listings/beach-club/bcb2539/,Beach Club Villas,210,February,28770,137.0,9.81,2042,Sale Pending,0,18.828
2026-08-20,DVC Resale Market,HH71786,https://www.dvcresalemarket.com/listings/hilton-head/hh71786/,Hilton Head Island,50,October,3500,70.0,12.86,2042,Sale Pending,-50,19.94
2026-08-20,DVC Resale Market,GF33301,https://www.dvcresalemarket.com/listings/grand-floridian/gf33301/,Grand Floridian Villas,100,October,18000,180.0,8.31,2064,Sale Pending,70,13.062
2026-08-20,DVC Resale Market,BL83550,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl83550/,Bay Lake Tower,240,February,32160,134.0,8.74,2060,Sale Pending,-270,13.508
2026-08-20,DVC Resale Market,AK36364,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36364/,Animal Kingdom Villas,110,December,12100,110.0,10.16,2057,Sale Pending,-102,14.661
2026-08-20,DVC Resale Market,SS78398,https://www.dvcresalemarket.com/listings/saratoga-springs/ss78398/,Saratoga Springs,50,December,6000,120.0,9.19,2054,Available,-50,14.996
2026-08-20,DVC Resale Market,BLB3723,https://www.dvcresalemarket.com/listings/bay-lake-tower/blb3723/,Bay Lake Tower,160,December,20160,126.0,8.74,2060,Sale Pending,-160,13.264
2026-08-20,DVC Resale Market,SS88371,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88371/,Saratoga Springs,200,March,21000,105.0,9.19,2054,Sale Pending,0,13.193
2026-08-20,DVC Resale Market,SSG8498,https://www.dvcresalemarket.com/listings/saratoga-springs/ssg8498/,Saratoga Springs,150,December,17250,115.0,9.19,2054,Available,-178,14.431
2026-08-20,DVC Resale Market,BWA3381,https://www.dvcresalemarket.com/listings/boardwalk/bwa3381/,BoardWalk Villas,210,September,27510,131.0,9.67,2042,Sale Pending,-156,19.189
2026-08-20,DVC Resale Market,AK36382,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36382/,Animal Kingdom Villas,160,December,17120,107.0,10.16,2057,Sale Pending,-127,14.376
2026-08-20,DVC Resale Market,SSE8496,https://www.dvcresalemarket.com/listings/saratoga-springs/sse8496/,Saratoga Springs,225,December,25875,115.0,9.19,2054,Sale Pending,211,12.894
2026-08-20,DVC Resale Market,OK74965,https://www.dvcresalemarket.com/listings/old-key-west/ok74965/,Old Key West,164,March,14268,87.0,11.21,2042,Sale Pending,-164,18.345
2026-08-20,DVC Resale Market,OKB4932,https://www.dvcresalemarket.com/listings/old-key-west/okb4932/,Old Key West,264,March,23232,88.0,11.21,2042,Sale Pending,-170,17.815
2026-08-20,DVC Resale Market,CCB2974,https://www.dvcresalemarket.com/listings/copper-creek/ccb2974/,Copper Creek Villas,100,December,14900,149.0,9.02,2068,Sale Pending,-4,12.905
2026-08-20,DVC Resale Market,GF63277,https://www.dvcresalemarket.com/listings/grand-floridian/gf63277/,Grand Floridian Villas,100,March,16000,160.0,8.31,2064,Available,-200,13.881
2026-08-20,DVC Resale Market,AK76259,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak76259/,Animal Kingdom Villas,320,December,40000,125.0,10.16,2057,Available,0,14.366
2026-08-20,DVC Resale Market,SS78317,https://www.dvcresalemarket.com/listings/saratoga-springs/ss78317/,Saratoga Springs,316,September,34444,109.0,9.19,2054,Available,-316,13.949
2026-08-20,DVC Resale Market,BW63397,https://www.dvcresalemarket.com/listings/boardwalk/bw63397/,BoardWalk Villas,225,February,27675,123.0,9.67,2042,Sale Pending,-225,18.964
2026-08-20,DVC Resale Market,PL34573,https://www.dvcresalemarket.com/listings/polynesian/pl34573/,Polynesian Villas,150,October,26250,175.0,8.33,2066,Sale Pending,0,12.953
2026-08-20,DVC Resale Market,AK36384,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36384/,Animal Kingdom Villas,100,October,11600,116.0,10.16,2057,Sale Pending,14,14.232
2026-08-20,DVC Resale Market,BCE2483,https://www.dvcresalemarket.com/listings/beach-club/bce2483/,Beach Club Villas,160,March,22080,138.0,9.81,2042,Sale Pending,0,18.993
2026-08-20,DVC Resale Market,SSF8485,https://www.dvcresalemarket.com/listings/saratoga-springs/ssf8485/,Saratoga Springs,120,September,15360,128.0,9.19,2054,Sale Pending,104,13.575
2026-08-20,DVC Resale Market,CC62938,https://www.dvcresalemarket.com/listings/copper-creek/cc62938/,Copper Creek Villas,200,August,30000,150.0,9.02,2068,Sale Pending,0,12.779
2026-08-20,DVC Resale Market,SSC8489,https://www.dvcresalemarket.com/listings/saratoga-springs/ssc8489/,Saratoga Springs,50,October,6350,127.0,9.19,2054,Available,-49,15.233
2026-08-20,DVC Resale Market,OK74966,https://www.dvcresalemarket.com/listings/old-key-west/ok74966/,Old Key West,36,March,4392,122.0,11.21,2042,Available,0,20.812
2026-08-20,DVC Resale Market,SS88490,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88490/,Saratoga Springs,75,March,9675,129.0,9.19,2054,Available,0,14.387
2026-08-20,DVC Resale Market,SSE8305,https://www.dvcresalemarket.com/listings/saratoga-springs/sse8305/,Saratoga Springs,125,December,14500,116.0,9.19,2054,Sale Pending,125,13.037
2026-08-20,DVC Resale Market,PL34507,https://www.dvcresalemarket.com/listings/polynesian/pl34507/,Polynesian Villas,100,September,17500,175.0,8.33,2066,Sale Pending,-73,13.397
2026-08-20,DVC Resale Market,BC92548,https://www.dvcresalemarket.com/listings/beach-club/bc92548/,Beach Club Villas,150,February,23250,155.0,9.81,2042,Available,0,20.097
2026-08-20,DVC Resale Market,AUC3484,https://www.dvcresalemarket.com/listings/aulani/auc3484/,Aulani,375,March,33375,89.0,10.96,2062,Available,-336,14.022
2026-08-20,DVC Resale Market,OK24974,https://www.dvcresalemarket.com/listings/old-key-west/ok24974/,Old Key West,50,October,6100,122.0,11.21,2042,Available,-34,21.116
2026-08-20,DVC Resale Market,SS28494,https://www.dvcresalemarket.com/listings/saratoga-springs/ss28494/,Saratoga Springs,25,August,3550,142.0,9.19,2054,Available,-25,16.539
2026-08-20,DVC Resale Market,SS88475,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88475/,Saratoga Springs,100,June,11600,116.0,9.19,2054,Available,-93,14.424
2026-08-20,DVC Resale Market,SS28342,https://www.dvcresalemarket.com/listings/saratoga-springs/ss28342/,Saratoga Springs,225,February,21600,96.0,9.19,2054,Sale Pending,-225,13.522
2026-08-20,DVC Resale Market,GF23288,https://www.dvcresalemarket.com/listings/grand-floridian/gf23288/,Grand Floridian Villas,50,August,9300,186.0,8.31,2064,Available,0,13.857
2026-08-20,DVC Resale Market,HH31772,https://www.dvcresalemarket.com/listings/hilton-head/hh31772/,Hilton Head Island,55,June,4125,75.0,12.86,2042,Sale Pending,0,18.927
2026-08-20,DVC Resale Market,AKC6372,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/akc6372/,Animal Kingdom Villas,250,August,27750,111.0,10.16,2057,Available,0,13.935
2026-08-20,DVC Resale Market,GCF1838,https://www.dvcresalemarket.com/listings/grand-californian/gcf1838/,Grand Californian Villas,160,August,42720,267.0,9.52,2060,Available,148,17.08
2026-08-20,DVC Resale Market,BWB3350,https://www.dvcresalemarket.com/listings/boardwalk/bwb3350/,BoardWalk Villas,150,March,18000,120.0,9.67,2042,Available,-298,20.108
2026-08-20,DVC Resale Market,BC22516,https://www.dvcresalemarket.com/listings/beach-club/bc22516/,Beach Club Villas,200,December,27200,136.0,9.81,2042,Available,-200,19.969
2026-08-20,DVC Resale Market,BC22514,https://www.dvcresalemarket.com/listings/beach-club/bc22514/,Beach Club Villas,240,December,32400,135.0,9.81,2042,Available,-240,19.857
2026-08-20,DVC Resale Market,GCB1829,https://www.dvcresalemarket.com/listings/grand-californian/gcb1829/,Grand Californian Villas,160,August,39840,249.0,9.52,2060,Available,-155,17.608
2026-08-20,DVC Resale Market,GC61830,https://www.dvcresalemarket.com/listings/grand-californian/gc61830/,Grand Californian Villas,400,August,100000,250.0,9.52,2060,Available,176,16.721
2026-08-20,DVC Resale Market,SSB8374,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8374/,Saratoga Springs,275,April,27500,100.0,9.19,2054,Available,-548,14.31
2026-08-20,DVC Resale Market,BLA3724,https://www.dvcresalemarket.com/listings/bay-lake-tower/bla3724/,Bay Lake Tower,50,February,7500,150.0,8.74,2060,Available,-99,14.964
2026-08-20,DVC Resale Market,AUC3489,https://www.dvcresalemarket.com/listings/aulani/auc3489/,Aulani,220,October,20680,94.0,10.96,2062,Available,-140,14.106
2026-08-20,DVC Resale Market,AU83483,https://www.dvcresalemarket.com/listings/aulani/au83483/,Aulani,330,March,29700,90.0,10.96,2062,Available,-286,14.05
2026-08-20,DVC Resale Market,AU83488,https://www.dvcresalemarket.com/listings/aulani/au83488/,Aulani,400,March,35200,88.0,10.96,2062,Available,-400,14.042
2026-08-20,DVC Resale Market,OK74961,https://www.dvcresalemarket.com/listings/old-key-west/ok74961/,Old Key West,210,August,19740,94.0,11.21,2042,Available,0,17.501
2026-08-20,DVC Resale Market,OKA2366,https://www.dvcresalemarket.com/listings/old-key-west/oka2366/,Old Key West,150,June,15000,100.0,11.21,2042,Available,-95,18.774
2026-08-20,DVC Resale Market,AKA6373,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/aka6373/,Animal Kingdom Villas,150,August,17250,115.0,10.16,2057,Available,-299,15.388
2026-08-20,DVC Resale Market,AU63364,https://www.dvcresalemarket.com/listings/aulani/au63364/,Aulani,300,August,33000,110.0,10.96,2062,Available,200,13.81
2026-08-20,DVC Resale Market,HHB1798,https://www.dvcresalemarket.com/listings/hilton-head/hhb1798/,Hilton Head Island,200,August,15000,75.0,12.86,2042,Available,-172,18.96
2026-08-20,DVC Resale Market,OK24952,https://www.dvcresalemarket.com/listings/old-key-west/ok24952/,Old Key West,50,March,5500,110.0,11.21,2042,Sale Pending,-48,20.674
2026-08-20,DVC Resale Market,GFB3284,https://www.dvcresalemarket.com/listings/grand-floridian/gfb3284/,Grand Floridian Villas,200,December,33000,165.0,8.31,2064,Sale Pending,-114,13.153
2026-08-20,DVC Resale Market,CCB2961,https://www.dvcresalemarket.com/listings/copper-creek/ccb2961/,Copper Creek Villas,75,August,11700,156.0,9.02,2068,Sale Pending,0,13.143
2026-08-20,DVC Resale Market,BLA3699,https://www.dvcresalemarket.com/listings/bay-lake-tower/bla3699/,Bay Lake Tower,25,April,4150,166.0,8.74,2060,Sale Pending,0,14.962
2026-08-20,DVC Resale Market,BC82543,https://www.dvcresalemarket.com/listings/beach-club/bc82543/,Beach Club Villas,250,February,33750,135.0,9.81,2042,Available,-500,21.032
2026-08-20,DVC Resale Market,BCA2547,https://www.dvcresalemarket.com/listings/beach-club/bca2547/,Beach Club Villas,220,March,31240,142.0,9.81,2042,Available,-283,20.667
2026-08-20,DVC Resale Market,PLE4579,https://www.dvcresalemarket.com/listings/polynesian/ple4579/,Polynesian Villas,100,April,17500,175.0,8.33,2066,Available,-106,13.553
2026-08-20,DVC Resale Market,BCE2542,https://www.dvcresalemarket.com/listings/beach-club/bce2542/,Beach Club Villas,130,March,21190,163.0,9.81,2042,Available,0,20.68
2026-08-20,DVC Resale Market,GC21810,https://www.dvcresalemarket.com/listings/grand-californian/gc21810/,Grand Californian Villas,130,August,33020,254.0,9.52,2060,Available,-44,17.453
2026-08-20,DVC Resale Market,AUB3414,https://www.dvcresalemarket.com/listings/aulani/aub3414/,Aulani,100,August,11000,110.0,10.96,2062,Available,0,14.454
2026-08-20,DVC Resale Market,AUB3357,https://www.dvcresalemarket.com/listings/aulani/aub3357/,Aulani,100,August,11000,110.0,10.96,2062,Available,0,14.454
2026-08-20,DVC Resale Market,AK76303,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak76303/,Animal Kingdom Villas,160,October,18880,118.0,10.16,2057,Available,6,14.224
2026-08-20,DVC Resale Market,RRB2302,https://www.dvcresalemarket.com/listings/rivieraresort/rrb2302/,Riviera Resort,500,August,52000,104.0,9.46,2070,Available,-448,12.295
2026-08-20,DVC Resale Market,HH61788,https://www.dvcresalemarket.com/listings/hilton-head/hh61788/,Hilton Head Island,300,October,21000,70.0,12.86,2042,Available,8,17.469
2026-08-20,DVC Resale Market,AK26368,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak26368/,Animal Kingdom Villas,160,December,17440,109.0,10.16,2057,Available,-160,14.567
2026-08-20,DVC Resale Market,VBC2592,https://www.dvcresalemarket.com/listings/vero-beach/vbc2592/,Vero Beach,200,August,12000,60.0,14.89,2042,Available,-200,20.237
2026-08-20,DVC Resale Market,GC91848,https://www.dvcresalemarket.com/listings/grand-californian/gc91848/,Grand Californian Villas,160,June,40640,254.0,9.52,2060,Available,-160,17.773
2026-08-20,DVC Resale Market,PLA4506,https://www.dvcresalemarket.com/listings/polynesian/pla4506/,Polynesian Villas,75,December,13575,181.0,8.33,2066,Available,11,13.228
2026-08-20,DVC Resale Market,AU83462,https://www.dvcresalemarket.com/listings/aulani/au83462/,Aulani,330,April,37950,115.0,10.96,2062,Available,0,14.287
2026-08-20,DVC Resale Market,SSB8363,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8363/,Saratoga Springs,250,December,25750,103.0,9.19,2054,Available,-248,13.752
2026-08-20,DVC Resale Market,BCB2411,https://www.dvcresalemarket.com/listings/beach-club/bcb2411/,Beach Club Villas,250,March,34750,139.0,9.81,2042,Available,-223,19.971
2026-08-20,DVC Resale Market,BCE2536,https://www.dvcresalemarket.com/listings/beach-club/bce2536/,Beach Club Villas,100,February,15500,155.0,9.81,2042,Available,-92,21.433
2026-08-20,DVC Resale Market,AU33476,https://www.dvcresalemarket.com/listings/aulani/au33476/,Aulani,500,September,51500,103.0,10.96,2062,Available,0,13.909
2026-08-20,DVC Resale Market,AU33474,https://www.dvcresalemarket.com/listings/aulani/au33474/,Aulani,500,September,51500,103.0,10.96,2062,Available,0,13.909
2026-08-20,DVC Resale Market,BWB3376,https://www.dvcresalemarket.com/listings/boardwalk/bwb3376/,BoardWalk Villas,400,October,46800,117.0,9.67,2042,Available,-156,17.724
2026-08-20,DVC Resale Market,VB82581,https://www.dvcresalemarket.com/listings/vero-beach/vb82581/,Vero Beach,230,June,13800,60.0,14.89,2042,Available,-230,20.189
2026-08-20,DVC Resale Market,BLC3707,https://www.dvcresalemarket.com/listings/bay-lake-tower/blc3707/,Bay Lake Tower,50,February,7750,155.0,8.74,2060,Available,-50,14.563
2026-08-20,DVC Resale Market,SSC8447,https://www.dvcresalemarket.com/listings/saratoga-springs/ssc8447/,Saratoga Springs,160,September,17600,110.0,9.19,2054,Available,-119,13.931
2026-08-20,DVC Resale Market,VBA2586,https://www.dvcresalemarket.com/listings/vero-beach/vba2586/,Vero Beach,250,March,15500,62.0,14.89,2042,Available,0,19.102
2026-08-20,DVC Resale Market,BCC2339,https://www.dvcresalemarket.com/listings/beach-club/bcc2339/,Beach Club Villas,150,February,21600,144.0,9.81,2042,Available,-171,20.755
2026-08-20,DVC Resale Market,SSB8443,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8443/,Saratoga Springs,210,February,21000,100.0,9.19,2054,Available,-418,14.353
2026-08-20,DVC Resale Market,GC21825,https://www.dvcresalemarket.com/listings/grand-californian/gc21825/,Grand Californian Villas,250,June,60750,243.0,9.52,2060,Available,-471,17.865
2026-08-20,DVC Resale Market,GC21768,https://www.dvcresalemarket.com/listings/grand-californian/gc21768/,Grand Californian Villas,210,October,52080,248.0,9.52,2060,Available,-210,17.545
2026-08-20,DVC Resale Market,DHB1101,https://www.dvcresalemarket.com/listings/disneyland-hotel/dhb1101/,Villas at Disneyland Hotel,150,September,23100,154.0,10.54,2073,Available,-150,14.391
2026-08-20,DVC Resale Market,CCE2931,https://www.dvcresalemarket.com/listings/copper-creek/cce2931/,Copper Creek Villas,75,October,11175,149.0,9.02,2068,Available,-75,13.429
2026-08-20,DVC Resale Market,CCE2941,https://www.dvcresalemarket.com/listings/copper-creek/cce2941/,Copper Creek Villas,75,October,11175,149.0,9.02,2068,Available,-75,13.429
2026-08-20,DVC Resale Market,BL53482,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl53482/,Bay Lake Tower,160,December,23200,145.0,8.74,2060,Available,-140,13.758
2026-08-20,DVC Resale Market,AUE3424,https://www.dvcresalemarket.com/listings/aulani/aue3424/,Aulani,50,February,5350,107.0,10.96,2062,Available,-50,15.338
2026-08-20,DVC Resale Market,AU23455,https://www.dvcresalemarket.com/listings/aulani/au23455/,Aulani,100,June,10400,104.0,10.96,2062,Available,-200,15.343
2026-08-20,The DVC Store,AR150-12-0213,https://www.dvcstore.com/resort/aulani/ar150-12-0213/,Aulani,150,December,15750,105.0,10.9572,2062,Available,0,14.166
2026-08-20,The DVC Store,AK140-12-0225,https://www.dvcstore.com/resort/animal-kingdom/ak140-12-0225/,Animal Kingdom Villas,140,December,15400,110.0,10.1608,2057,Sold,0,13.969
2026-08-20,The DVC Store,AK200-10-0112-1,https://www.dvcstore.com/resort/animal-kingdom/ak200-10-0112-1/,Animal Kingdom Villas,200,October,20000,100.0,10.1608,2057,Sold,0,13.578
2026-08-20,The DVC Store,AK200-12-1018,https://www.dvcstore.com/resort/animal-kingdom/ak200-12-1018/,Animal Kingdom Villas,200,December,20600,103.0,10.1608,2057,Sold,4,13.664
2026-08-20,The DVC Store,AK200-12-1102,https://www.dvcstore.com/resort/animal-kingdom/ak200-12-1102/,Animal Kingdom Villas,200,December,22400,112.0,10.1608,2057,Sold,0,13.968
2026-08-20,The DVC Store,BLT160-02-1208,https://www.dvcstore.com/resort/bay-lake-tower/blt160-02-1208/,Bay Lake Tower,160,February,20000,125.0,8.7415,2060,Sold,0,12.636
2026-08-20,The DVC Store,BLT210-02-1112-1,https://www.dvcstore.com/resort/bay-lake-tower/blt210-02-1112-1/,Bay Lake Tower,210,February,28980,138.0,8.7415,2060,Sold,202,12.441
2026-08-20,The DVC Store,BW150-09-1213,https://www.dvcstore.com/resort/boardwalk-villas/bw150-09-1213/,BoardWalk Villas,150,September,17250,115.0,9.7617,2042,Sold,67,16.9
2026-08-20,The DVC Store,GCAL200-06-1210,https://www.dvcstore.com/resort/grand-californian/gcal200-06-1210/,Grand Californian Villas,200,June,49000,245.0,9.5203,2060,Sold,0,16.904
2026-08-20,The DVC Store,GF080-04-1012,https://www.dvcstore.com/resort/grand-floridian/gf080-04-1012/,Grand Floridian Villas,80,April,13200,165.0,8.3142,2064,Sold,0,13.012
2026-08-20,The DVC Store,GF276-08-0317,https://www.dvcstore.com/resort/grand-floridian/gf276-08-0317/,Grand Floridian Villas,276,August,41124,149.0,8.3142,2064,Sold,-552,13.373
2026-08-20,The DVC Store,GF100-04-0428,https://www.dvcstore.com/resort/grand-floridian/gf100-04-0428/,Grand Floridian Villas,100,April,15800,158.0,8.3142,2064,Sold,0,12.771
